alpos,rec_bp,up99,lo99,up95,lo95
8847,5.357934,13.49353,1.542732,11.38183,3.004941
8849,5.355647,13.5323,1.536441,11.38086,3.004909
8851,5.382887,13.83248,1.639333,11.67992,3.004882
8853,5.464669,14.23086,2.131762,12.20519,3.097686
8855,5.585946,14.60297,2.420095,12.44235,3.216359
8857,5.736592,15.61465,2.475408,12.91962,3.481661
8859,5.82061,15.7017,2.517925,13.29829,3.575905
8861,5.90899,15.81682,2.528566,13.38813,3.665118
8863,5.945994,15.84333,2.513004,13.40754,3.825955
8865,6.026781,15.94933,2.502429,13.63051,3.961622
8867,6.050963,15.96382,2.485887,13.62164,3.965508
8869,6.06835,15.98556,2.469305,13.61232,3.966048
8871,6.080036,15.98816,2.451722,13.60396,3.966332
8873,6.091722,15.99077,2.434138,13.62352,3.966615
8875,6.012517,15.97642,2.313838,13.63644,3.960633
8877,5.564126,15.83808,1.917871,13.55671,3.944943
8879,5.426777,15.4677,1.920775,12.98652,3.631384
8881,5.093219,14.51507,1.907006,12.72973,3.328189
8883,4.930624,13.95567,1.863057,12.50089,3.148263
8885,4.819408,13.5726,1.862093,12.42863,3.151748
8887,4.707405,13.57834,1.861142,12.47552,3.0743
8889,4.476408,14.10957,2.066502,12.15443,2.957351
8891,4.464453,14.20258,2.290967,11.67847,2.874425
8893,4.391668,14.38769,2.209332,11.79575,2.885456
8895,4.475937,14.48701,2.101,11.87887,2.704288
8897,4.586375,14.39786,1.810079,11.8008,2.723797
8899,4.713111,14.00378,1.243825,11.2534,2.647272
8901,4.720541,14.00596,1.242445,11.12882,2.589509
8903,4.752671,14.03704,1.251696,11.22887,2.553872
8905,4.773765,14.07266,1.221738,11.29533,2.518929
8907,4.775123,14.06503,1.207633,11.25908,2.430833
8909,4.770604,14.05826,1.199277,11.1712,2.200444
8911,4.704968,14.03668,1.201227,11.12251,2.212194
8913,4.796629,14.17835,1.214163,11.13101,2.250916
8915,4.912286,14.3749,1.22412,11.20096,2.316713
8917,5.069393,14.46701,1.283335,11.30425,2.375655
8919,5.439521,14.61634,1.398506,11.56073,2.417413
8921,6.021895,14.91714,1.670653,12.06359,2.705405
8923,6.481017,14.9649,1.961485,12.25992,2.905129
8925,6.754999,15.144,1.98314,12.70801,2.94476
8927,7.120698,15.21913,2.007626,12.74743,3.114964
8929,7.303813,14.74555,1.989574,12.7513,2.988009
8931,7.372578,14.76055,2.004452,12.90383,3.003928
8933,7.472481,14.77588,2.019702,12.98798,3.112151
8935,7.59813,14.79093,2.028302,13.04112,3.070685
8937,7.723778,14.80599,2.036901,13.00392,3.051724
8939,7.849427,14.82137,2.045501,12.9521,3.044285
8941,8.287327,14.92164,2.05972,13.05165,3.026572
8943,8.598284,14.91958,2.355339,13.43295,3.147422
8945,9.209561,15.53565,2.43739,13.70747,3.346879
8947,9.653718,15.7245,2.448444,13.40021,3.38408
8949,9.313651,15.0875,2.513622,13.23731,3.290921
8951,9.298523,14.4425,2.40829,13.03765,3.129061
8953,9.13787,14.36327,2.135449,12.85986,3.194031
8955,9.017477,14.01353,1.975371,12.65075,2.961258
8957,8.984626,13.95557,1.978732,12.10975,2.768712
8959,8.996699,13.94335,1.991039,12.06358,2.778573
8961,9.008774,13.93113,2.003345,12.01352,2.788435
8963,9.049756,13.97306,2.095792,11.99552,2.844665
8965,9.181696,14.07894,2.204531,12.48873,2.912374
8967,9.31882,14.18792,2.446355,12.59766,3.106416
8969,9.365261,14.2593,2.465881,12.76422,3.148664
8971,9.423388,14.63022,2.4853,12.86502,3.22248
8973,9.549129,14.71662,2.508846,13.01016,3.21809
8975,9.638946,14.72261,2.515458,13.01331,3.222389
8977,9.793458,14.80276,2.556157,13.01595,3.222865
8979,10.0428,14.8319,2.596339,13.01865,3.223572
8981,10.39743,14.85911,2.671279,13.02139,3.285388
8983,10.89632,14.88163,2.722228,13.02446,3.279995
8985,11.84591,14.918,2.765559,13.60434,3.277149
8987,12.20123,14.96365,2.802598,13.65022,3.313544
8989,12.53316,15.6532,2.808891,13.64278,3.313454
8991,13.0545,15.73961,2.814935,13.63434,3.447502
8993,13.10961,15.75772,2.806272,13.6259,3.435481
8995,13.16451,15.5483,2.790189,13.44977,3.312501
8997,13.21909,15.30894,2.770384,13.31277,3.295958
8999,13.27367,15.23811,2.755439,13.32915,3.29873
9001,13.32824,15.16727,2.740495,13.29795,3.292336
9003,13.38282,15.09643,2.72555,13.26018,3.285941
9005,13.43739,15.0256,2.710606,13.22241,3.279547
9007,13.49197,14.95476,2.695662,13.18464,3.273153
9009,13.54654,14.90086,2.619426,13.14686,3.266758
9011,13.60112,14.89716,2.511544,13.1163,3.260364
9013,13.65507,14.74504,2.476067,13.10578,3.183711
9015,14.00941,16.09892,2.519437,12.99239,3.1433
9017,14.08338,14.97355,2.50778,12.85051,3.146808
9019,14.11936,14.9459,2.507421,12.85027,3.123991
9021,14.15534,14.96328,2.507062,12.84271,3.102051
9023,14.19132,14.98066,2.506704,12.83938,3.110758
9025,14.22731,14.99804,2.506345,12.83605,3.119466
9027,14.26329,15.01541,2.505986,12.83271,3.125969
9029,14.29927,15.03279,2.505627,12.82938,3.136881
9031,14.33525,15.05017,2.465999,12.82605,3.145589
9033,14.37123,15.06755,2.424902,12.82272,3.154296
9035,14.40721,15.08493,2.383805,12.81594,3.163004
9037,14.44319,15.10231,2.342708,12.80904,3.171711
9039,14.47917,15.11968,2.301611,12.81272,3.180419
9041,14.51515,15.13706,2.285294,12.84318,3.156472
9043,14.55113,15.15444,2.286887,12.83825,3.124791
9045,14.75514,15.30188,2.293092,12.93063,3.288847
9047,14.78606,15.30367,2.302169,13.03127,3.305582
9049,14.81699,15.30547,2.311245,13.02307,3.303792
9051,14.81838,15.30258,2.28944,12.90358,3.298918
9053,14.76523,15.19588,2.285243,12.50466,3.240161
9055,14.688,14.01598,2.132733,12.25428,3.273755
9057,14.5968,13.81109,2.021629,12.02379,3.039664
9059,14.82936,13.68307,1.971761,11.81595,2.912791
9061,15.15716,13.52287,1.948896,11.43311,2.768977
9063,15.34403,13.47668,1.725801,11.41173,2.768878
9065,15.26885,13.20393,1.709536,11.3628,2.767393
9067,15.24948,12.92014,1.6941,11.32994,2.763755
9069,15.2369,12.69606,1.662392,11.10146,2.748706
9071,15.23003,12.6636,1.660481,11.08701,2.749872
9073,15.22315,12.63114,1.648336,11.07257,2.751037
9075,15.21628,12.59869,1.633165,11.05563,2.752203
9077,15.2094,12.56623,1.617994,11.02803,2.750084
9079,15.20253,12.53377,1.602823,11.01275,2.69912
9081,15.19565,12.50132,1.587651,10.99747,2.681081
9083,15.18878,12.46886,1.57248,10.98218,2.675473
9085,15.17994,12.4364,1.557309,10.9669,2.654475
9087,15.1719,12.4035,1.542138,10.95161,2.617627
9089,15.07333,11.60344,1.488177,10.78636,2.509533
9091,14.85406,11.49309,1.443431,10.53586,2.438512
9093,14.66002,11.11715,1.405538,10.4356,2.278783
9095,14.53531,10.69173,1.36122,10.02213,2.090923
9097,14.38324,10.59591,1.347324,9.65566,2.023728
9099,14.22936,10.46228,1.335974,9.506866,1.984535
9101,14.20848,10.45209,1.025605,9.396195,1.981606
9103,14.1756,10.44591,1.023972,9.342779,1.976516
9105,14.15003,10.43973,1.023054,9.303617,1.970216
9107,14.13496,10.43355,1.022136,9.090396,1.967011
9109,14.11988,10.42737,1.021217,8.971102,1.963806
9111,14.10481,10.35834,1.020299,8.966249,1.960601
9113,14.00515,10.01173,0.993412,8.961396,1.942616
9115,13.88149,9.80665,0.8848975,8.708762,1.837399
9117,13.71638,9.691957,0.8756148,8.394027,1.666491
9119,13.33825,9.404449,0.8673636,8.359778,1.474958
9121,12.74787,9.185712,0.8520784,7.845104,1.394157
9123,12.28075,8.826488,0.7864233,7.569494,1.317117
9125,11.99877,8.583211,0.6994084,7.304696,1.212427
9127,11.62507,8.514949,0.687573,7.234558,1.099589
9129,11.32399,8.272568,0.6664577,7.064876,0.9717854
9131,11.23289,8.214318,0.6631913,6.926902,0.9438958
9133,11.11066,8.156069,0.6600257,6.904778,0.9431506
9135,10.96268,8.097819,0.6573623,6.807119,0.9424054
9137,10.8147,8.03957,0.654699,6.75546,0.9416602
9139,10.66673,7.981321,0.6520357,6.7038,0.910114
9141,10.2065,7.682955,0.6203558,6.60702,0.9075174
9143,9.873209,7.159566,0.5204462,6.374315,0.8038643
9145,9.239601,6.847793,0.4947907,5.880168,0.7045717
9147,8.536964,6.568756,0.3465684,5.544165,0.596603
9149,8.389313,6.166325,0.3326638,5.081526,0.5360132
9151,8.309508,6.144337,0.3267516,5.051954,0.5247422
9153,8.303579,6.128057,0.298261,4.981871,0.5186599
9155,8.297649,6.079222,0.2919174,4.858727,0.5126957
9157,8.291719,5.992031,0.2855736,4.834732,0.5096328
9159,8.285789,5.90484,0.2792299,4.810736,0.4853991
9161,8.27986,5.817649,0.2728862,4.78674,0.4758977
9163,8.245022,5.691851,0.25667,4.680995,0.4341258
9165,8.119226,5.533469,0.2029961,4.334295,0.3690306
9167,7.988247,5.251574,0.1248069,3.982972,0.3184542
9169,7.94795,5.170402,0.1222392,3.937477,0.3059807
9171,7.895967,4.952662,0.1192849,3.765904,0.2936027
9173,7.776371,4.463073,0.1133408,3.666937,0.2697812
9175,7.692698,4.362866,0.1054189,3.603746,0.2471447
9177,7.544331,4.303869,9.891419E-02,3.547301,0.2390732
9179,7.301136,4.267206,9.384342E-02,3.437371,0.2286127
9181,6.95265,4.245405,8.868666E-02,3.325516,0.2135264
9183,6.4599,4.227772,7.954865E-02,3.243031,0.196182
9185,5.516451,4.146402,6.658505E-02,3.058614,0.1663256
9187,5.167281,4.048653,6.314225E-02,3.051731,0.1629222
9189,4.841498,3.482091,6.160554E-02,2.979707,0.1460335
9191,4.326299,3.432927,5.170683E-02,2.874037,0.1384986
9193,4.277331,3.390507,5.154061E-02,2.860153,0.1364186
9195,4.228362,3.348086,5.137439E-02,2.84627,0.1343387
9197,4.179394,3.305665,5.120816E-02,2.832386,0.1322587
9199,4.130425,3.263245,5.104194E-02,2.818503,0.1301787
9201,4.081457,3.220824,5.087572E-02,2.792362,0.1276817
9203,4.032488,3.178403,5.070949E-02,2.75965,0.1248831
9205,3.983519,3.135983,5.054327E-02,2.726937,0.1220845
9207,3.934551,3.093562,0.0498785,2.712818,0.1192859
9209,3.885582,3.07871,4.859197E-02,2.693309,0.1164873
9211,3.836614,3.082157,4.730544E-02,2.665871,0.1136887
9213,3.787645,3.085604,4.601892E-02,2.638433,0.1115069
9215,3.436829,3.087133,4.430821E-02,2.357723,8.737783E-02
9217,3.365957,3.089152,4.277517E-02,2.322231,8.322502E-02
9219,3.337074,3.006513,4.248277E-02,2.274383,8.115022E-02
9221,3.308191,2.907568,4.219037E-02,2.189568,7.878167E-02
9223,3.279308,2.874115,4.189797E-02,2.123236,7.619698E-02
9225,3.250425,2.866285,4.160557E-02,2.056905,0.0736123
9227,3.221542,2.858454,4.131317E-02,2.029031,7.166462E-02
9229,3.192659,2.850624,4.102077E-02,2.004613,7.063226E-02
9231,3.163776,2.822392,4.072837E-02,1.973058,6.870139E-02
9233,3.134893,2.735384,4.043597E-02,1.955778,6.662659E-02
9235,3.10601,2.648375,4.014357E-02,1.93136,6.455179E-02
9237,3.077127,2.56269,3.985117E-02,1.906942,6.322374E-02
9239,3.048244,2.541146,3.955877E-02,1.882524,6.222131E-02
9241,3.019361,2.519603,3.926637E-02,1.844777,6.087103E-02
9243,2.990479,2.498059,0.0382696,1.793216,0.0587092
9245,2.793568,2.409902,3.304429E-02,1.62236,5.152003E-02
9247,2.769743,1.92276,3.095945E-02,1.55021,4.712502E-02
9249,2.745919,1.909837,0.0288746,1.547254,4.483028E-02
9251,2.722095,1.896915,2.673094E-02,1.530272,4.256241E-02
9253,2.69827,1.883993,2.416581E-02,1.499576,4.058907E-02
9255,2.659039,1.782893,2.257403E-02,1.376757,3.891988E-02
9257,2.604402,1.636152,2.049593E-02,1.210586,3.582538E-02
9259,2.292637,1.402071,0.0155573,1.103873,2.663244E-02
9261,1.881271,1.134019,1.533469E-02,0.9411613,2.242427E-02
9263,1.662202,1.068457,1.135758E-02,0.8192874,1.836847E-02
9265,1.661409,1.017945,9.448864E-03,0.731972,1.740807E-02
9267,1.661409,0.9229027,9.448864E-03,0.645061,1.740902E-02
9269,1.661409,0.9229027,9.448864E-03,0.645061,1.740902E-02
9271,1.661409,0.9229027,9.448864E-03,0.645061,1.740902E-02
9273,1.661409,0.9229027,9.448864E-03,0.645061,1.740902E-02
9275,1.661409,0.9229027,9.448864E-03,0.645061,1.740902E-02
9277,1.661409,0.9229027,9.448864E-03,0.645061,1.740902E-02
9279,1.661409,0.9229027,9.448864E-03,0.645061,1.740902E-02
9281,1.661409,0.9229027,9.448864E-03,0.645061,1.740902E-02
9283,1.661409,0.9229027,9.448864E-03,0.645061,1.740902E-02
9285,1.661409,0.9229027,9.448864E-03,0.645061,1.740902E-02
9287,1.661409,0.9229027,9.448864E-03,0.645061,1.740902E-02
9289,1.661409,0.9229027,9.448864E-03,0.645061,1.740902E-02
9291,1.661409,0.9229027,9.448864E-03,0.645061,1.740902E-02
9293,1.661409,0.9229027,9.448864E-03,0.645061,1.740902E-02
9295,1.661409,0.9229027,9.448864E-03,0.645061,1.740902E-02
9297,1.661409,0.9229027,9.448864E-03,0.645061,1.740902E-02
9299,1.661409,0.9229027,9.448864E-03,0.645061,1.740902E-02
9301,1.661409,0.9229027,9.448864E-03,0.645061,1.740902E-02
9303,1.661409,0.9229027,9.448864E-03,0.645061,1.740902E-02
9305,1.661409,0.9229027,9.448864E-03,0.645061,1.740902E-02
9307,1.661409,0.9229027,9.448864E-03,0.645061,1.740902E-02
9309,1.661409,0.9229027,9.448864E-03,0.645061,1.740902E-02
9311,1.661409,0.9229027,9.448864E-03,0.645061,1.740902E-02
9313,1.661409,0.9229027,9.448864E-03,0.645061,1.740902E-02
9315,1.661409,0.9229027,9.448864E-03,0.645061,1.740902E-02
9317,1.661409,0.9229027,9.448864E-03,0.645061,1.740902E-02
9319,1.661409,0.9229027,9.448864E-03,0.645061,1.740902E-02
9321,1.661409,0.9229027,9.448864E-03,0.645061,1.740902E-02
9323,1.661409,0.9229027,9.448864E-03,0.645061,1.740902E-02
9325,1.661409,0.9229027,9.448864E-03,0.645061,1.740902E-02
9327,1.661409,0.9229027,9.448864E-03,0.645061,1.740902E-02
9329,1.661409,0.9229027,9.448864E-03,0.645061,1.740902E-02
9331,1.661409,0.9229027,9.448864E-03,0.645061,1.740902E-02
9333,1.661409,0.9229027,9.448864E-03,0.645061,1.740902E-02
9335,1.661409,0.9229027,9.448864E-03,0.645061,1.740902E-02
9337,1.661409,0.9229027,9.448864E-03,0.645061,1.740902E-02
9339,1.661409,0.9229027,9.448864E-03,0.645061,1.740902E-02
9341,1.661409,0.9229027,9.448864E-03,0.645061,1.740902E-02
9343,1.661409,0.9229027,9.448864E-03,0.645061,1.740902E-02
9345,1.661409,0.9229027,9.448864E-03,0.645061,1.740902E-02
9347,1.661409,0.9229027,9.448864E-03,0.645061,1.740902E-02
9349,1.661409,0.9229027,9.448864E-03,0.645061,1.740902E-02
9351,1.661409,0.9229027,9.448864E-03,0.645061,1.740902E-02
9353,1.661409,0.9229027,9.448864E-03,0.645061,1.740902E-02
9355,1.662242,1.002308,9.448864E-03,0.6591873,1.859596E-02
9357,1.778062,1.143003,1.009285E-02,0.7727273,2.129805E-02
9359,2.512944,1.681816,1.631743E-02,1.193384,3.802992E-02
9361,3.074528,2.395985,2.443482E-02,1.670956,5.154729E-02
9363,3.639183,3.20068,3.030044E-02,1.948696,6.266115E-02
9365,4.006392,3.808182,3.253183E-02,2.258738,7.747303E-02
9367,4.00251,3.933794,3.263821E-02,2.398509,7.937639E-02
9369,3.998356,4.018437,3.298762E-02,2.450606,8.087128E-02
9371,3.994203,4.056422,3.381736E-02,2.53147,8.068344E-02
9373,3.990049,4.094406,0.0346471,2.56122,0.0804956
9375,3.985896,4.13239,3.547684E-02,2.649254,8.046069E-02
9377,3.981742,4.170375,3.630658E-02,2.692713,8.133967E-02
9379,3.977588,4.229633,3.713632E-02,2.738912,8.188526E-02
9381,3.987765,4.24607,4.058502E-02,2.933355,8.782904E-02
9383,3.979011,4.2992,4.551874E-02,3.322448,9.069066E-02
9385,3.973494,4.987746,5.199026E-02,3.400483,9.312058E-02
9387,3.968121,5.097186,5.839615E-02,3.442854,9.645155E-02
9389,3.958858,5.096737,0.061292,3.461314,0.1007188
9391,3.948028,5.096305,6.124463E-02,3.519192,0.1145186
9393,3.937199,5.095848,6.119727E-02,3.649977,0.1184206
9395,3.926369,5.095366,0.0611499,3.656588,0.121451
9397,3.915539,5.094884,6.110253E-02,3.707137,0.1247323
9399,3.904709,5.094402,6.105516E-02,3.814646,0.1272019
9401,3.893879,5.09392,0.0610078,3.853038,0.1283775
9403,3.883049,5.093438,6.096043E-02,3.850273,0.1295532
9405,3.87222,5.092956,6.091307E-02,3.847508,0.1307288
9407,3.86139,5.092474,0.0608657,3.844743,0.1319045
9409,3.85056,5.091991,6.081833E-02,3.841978,0.1330801
9411,3.83973,5.091509,6.077097E-02,3.839213,0.1342558
9413,3.8289,5.091027,0.0607236,3.836447,0.1354314
9415,3.81807,5.090545,6.067623E-02,3.833682,0.1358684
9417,3.80724,5.090063,6.062886E-02,3.830917,0.1359395
9419,3.796411,5.089581,0.0605815,3.837474,0.1360107
9421,3.785581,5.089099,6.053413E-02,3.844948,0.1360819
9423,3.774751,5.088617,6.048677E-02,3.852423,0.1361531
9425,3.763921,5.088135,0.0604394,3.901558,0.1362243
9427,3.754204,5.087653,6.439615E-02,3.927536,0.1380631
9429,3.744487,5.097219,6.887577E-02,3.928185,0.1375782
9431,3.734769,5.106483,7.572808E-02,3.980952,0.1787689
9433,3.725052,5.113425,7.617281E-02,4.001436,0.1808242
9435,3.715335,5.153916,7.661755E-02,4.018488,0.1821089
9437,3.705617,5.197155,7.706228E-02,4.02377,0.1847703
9439,3.695373,5.192353,7.750702E-02,4.029051,0.1885618
9441,3.685128,5.187551,7.795175E-02,4.055391,0.1986699
9443,3.674883,5.182749,7.839648E-02,4.056316,0.203539
9445,3.664639,5.522475,7.884122E-02,4.055716,0.2059884
9447,3.654394,5.560959,7.928596E-02,4.353338,0.2192472
9449,3.64418,5.573627,7.973069E-02,4.353552,0.218727
9451,3.633967,5.586295,7.992161E-02,4.353767,0.2182067
9453,3.623753,5.598962,7.974551E-02,4.353981,0.2176865
9455,3.61354,5.61163,7.956941E-02,4.354197,0.218235
9457,3.603327,5.624298,7.939331E-02,4.354411,0.2206844
9459,3.593113,5.659982,7.921722E-02,4.474753,0.2243676
9461,3.585442,5.659196,7.993123E-02,4.517436,0.2293189
9463,3.580312,5.65841,0.0814556,4.527345,0.2290587
9465,3.575183,5.657624,8.297998E-02,4.537254,0.2308789
9467,3.567669,5.656278,0.0837333,4.582055,0.2519173
9469,3.557771,5.654373,8.417803E-02,4.60607,0.2657051
9471,3.548148,5.652468,8.462277E-02,4.735386,0.2696883
9473,3.538603,5.650563,0.0850675,4.762173,0.2694617
9475,3.528806,5.648658,8.551224E-02,4.79772,0.269235
9477,3.562879,5.646752,8.595697E-02,4.832669,0.2696342
9479,3.680874,5.644847,8.640208E-02,4.867619,0.2716507
9481,3.834621,5.643044,8.684758E-02,4.902568,0.2749695
9483,3.841835,5.675903,8.729307E-02,4.946785,0.2836541
9485,3.848871,5.731919,8.773857E-02,4.968765,0.2817625
9487,3.855729,5.759035,8.777503E-02,4.996562,0.2815673
9489,3.862587,5.78615,8.773515E-02,5.024359,0.2837666
9491,3.869445,5.813265,8.769527E-02,5.052156,0.2859659
9493,3.910177,5.947889,0.0876554,5.088717,0.2893748
9495,3.920578,5.999552,8.761755E-02,5.149672,0.318965
9497,3.933566,6.107305,8.757865E-02,5.188775,0.3306988
9499,3.939152,6.126474,8.753866E-02,5.199819,0.3503225
9501,3.943291,6.14637,8.749867E-02,5.28593,0.3777624
9503,3.941817,6.163527,8.745869E-02,5.328828,0.3825413
9505,3.934731,6.29674,8.741871E-02,5.366189,0.3828077
9507,3.928867,6.305682,8.737872E-02,5.370777,0.3830741
9509,3.923004,6.314625,8.733874E-02,5.375364,0.3999992
9511,3.917141,6.323567,8.729875E-02,5.379952,0.4284523
9513,3.911278,6.33251,8.725876E-02,5.38454,0.4521774
9515,3.904819,6.341414,8.721878E-02,5.389127,0.4519287
9517,3.897764,6.350281,0.0871788,5.393715,0.4516799
9519,3.89071,6.359149,8.713881E-02,5.398303,0.4514312
9521,3.883655,6.368015,0.0882623,5.402891,0.4511825
9523,3.8766,6.480246,8.834869E-02,5.419161,0.4509337
9525,3.869545,6.601159,8.843506E-02,5.438146,0.450685
9527,3.862491,6.662092,8.852144E-02,5.458817,0.4504362
9529,3.855436,6.706234,0.1397686,5.583107,0.4501875
9531,3.848381,6.802204,0.1435177,5.578994,0.4499387
9533,3.986607,6.818163,0.146887,5.667009,0.4523889
9535,4.317812,6.98457,0.2335003,5.766615,0.5156858
9537,4.337973,7.005152,0.233371,6.124347,0.6526911
9539,4.403245,7.074101,0.2332418,6.195189,0.6709774
9541,4.394145,7.299612,0.2331104,6.222596,0.6699072
9543,4.378988,7.400427,0.2329771,6.248415,0.6688371
9545,4.37,7.474669,0.2328437,6.263673,0.667767
9547,4.360228,7.477881,0.2590392,6.275601,0.727953
9549,4.344497,7.478866,0.2610053,6.291145,0.7263588
9551,4.328767,7.47985,0.2629714,6.30669,0.7247646
9553,4.313036,7.480834,0.2649374,6.314191,0.7231705
9555,4.296474,7.449477,0.2669035,6.30538,0.6949964
9557,4.164923,7.371536,0.2678046,6.258549,0.6591093
9559,3.414311,7.282518,0.2653014,5.780977,0.5715403
9561,2.836996,7.246676,0.2270451,5.486377,0.4511444
9563,2.256611,7.161939,0.2093725,5.367317,0.3948255
9565,1.873672,6.637584,0.1516981,5.292989,0.3376869
9567,1.861823,6.616889,0.1507856,5.222295,0.3317466
9569,1.850246,6.479014,0.1495495,5.153712,0.324994
9571,1.83867,6.323339,0.1483134,5.096477,0.3182413
9573,1.826603,6.277833,0.1470773,5.068133,0.3114886
9575,1.814537,6.100879,0.1458412,5.096437,0.304736
9577,1.802471,5.940687,0.1377025,4.926804,0.2979833
9579,1.790405,5.877582,0.1278246,4.90037,0.3021913
9581,1.764009,5.728665,7.778067E-02,4.828465,0.2635224
9583,1.756604,5.740508,6.511308E-02,4.69472,0.2210233
9585,1.745863,5.665302,6.609341E-02,4.604976,0.1897704
9587,1.734977,5.670924,6.707785E-02,4.565195,0.171543
9589,1.727982,5.636233,6.806421E-02,4.563208,0.1711495
9591,1.722553,5.589186,6.905057E-02,4.548767,0.1707559
9593,1.717124,5.602841,7.003694E-02,4.502882,0.1719791
